cei_id,institution_name,category,state,district,university_affiliation,aishe_code,F_zscore,I_zscore,S_zscore,D_zscore,U_zscore,raw_composite,cei_score,competitiveness_band,verification_status
CEI-IN-8EDF6475B399,"ESIC MEDICAL COLLEGE AND HOSPITAL, SEDAM ROAD GULBARGA",College,Karnataka,Kalaburagi,,C-56937,-0.545404470390004,-1.591993650676206,-2.6816342017644805,-0.29753240659978286,-1.0947294192402506,-11.213766155935192,0.1914801215997473,Emerging,VERIFIED
CEI-IN-E0A059B6FCE7,EMPLOYEES STATE INSURANCE CORPORATION COLLEGE OF NURSING  GULBARGA,College,Karnataka,Kalaburagi,,C-56942,-0.5990508117398404,-0.01500099929584391,0.025908642733493987,0.23295632420783005,1.6350141148705286,3.1613691889573206,50.09277902799163,Moderate,VERIFIED
CEI-IN-DEEB54F8C004,"Vidyawati Devi Mahavidhyalaya, Vaishnavi Nagar, Jharahi",College,Uttar Pradesh,Kushinagar,,C-56950,-0.6526971530896769,-0.2936552375861302,-0.583419077492948,-0.48029451278962443,-0.5467653378071909,-2.070330283095654,15.555292352639267,Emerging,VERIFIED
CEI-IN-922648B3DC6D,Baba Ramcharitra Mahavidyalaya Mirdadpur Ghazipur,College,Uttar Pradesh,Ghazipur,,C-56956,-0.7063434944395133,-0.24346472012950465,-0.28507308738974396,-0.9119790310035908,-0.5318629942550102,-1.8864773058497495,16.489004698172057,Emerging,VERIFIED
CEI-IN-CC32D98F58AD,"BHAGWATI PRASAD MOHINI DEVI MAHAVIDYALAYA, JAINPUR KHENWAR",College,Uttar Pradesh,Ambedkar Nagar,,C-56978,-0.6526971530896769,1.038724549058349,1.7886695044134877,-0.6399477383286489,1.162099967469847,9.197708404468584,84.83951202179321,Competitive,VERIFIED
CEI-IN-6E0F00B77B99,"Babu Banarasi Das  Engineering,College, Lucknow",College,Uttar Pradesh,Lucknow,,C-56986,-0.33081910499065814,-0.1358824514394221,-0.0037620466125533776,0.01068821927918448,-0.16776752293289324,2.0502321634046132,41.87689999605196,Moderate,VERIFIED
CEI-IN-4FFE45749708,GOVT. COLLEGE SIHUNTA (CHAMBA),College,Himachal Pradesh,Chamba,,C-57013,-0.7063434944395133,0.12790796835603313,0.4862878054766615,-0.9679723147196305,-1.430802039579908,0.5048140500630012,30.733546527695527,Moderate,VERIFIED
CEI-IN-832D6DFFB23D,"U.S. OSTWAL SCIENCE, ARTS AND COMMERCE COLLEGE",College,Rajasthan,Chittorgarh,,C-57034,-0.7063434944395133,-0.7552947747443276,-1.2441641786251867,-0.362810258348183,1.1894609751905292,-3.9023680876687354,8.506060247147538,Emerging,VERIFIED
CEI-IN-0E5230E02DA5,BADLA VIVEKANANDA B.Ed COLLEGE,College,West Bengal,Purba Bardhaman,,C-57069,-0.6526971530896769,0.05963983637992744,-0.07125247294493867,-0.07799926045282354,-0.14552132735185103,1.1634421084834217,35.31130324924,Moderate,VERIFIED
CEI-IN-41BBF659E40A,Shri Krishna Shiksha Mahavidhyalya Chhatarpur,College,Madhya Pradesh,Chhatarpur,,C-57071,-0.16988008094114876,-0.6911861447874286,-1.0703915753797586,-0.0772517001621078,0.35007365792137074,-1.5632406093354723,18.149157092660587,Emerging,VERIFIED
CEI-IN-27103D6D0E5F,MAHARANI LAXMI BAI MEMORIAL MAHAVIDYALAYA,College,Uttar Pradesh,Sambhal,,C-57094,-0.6526971530896769,-0.6171678932887921,-1.8256812624149676,-0.4994600431640761,0.3975925534149316,-5.664054298726612,4.153342019029571,Emerging,VERIFIED
CEI-IN-13184FEB6E93,Ajijur Rahaman College of Education,College,West Bengal,Murshidabad,,C-57102,-0.7063434944395133,0.32759546519729443,0.869269150753496,-0.08226138896323111,0.023811926298936886,4.394643272488321,59.02325397765408,Moderate,VERIFIED
CEI-IN-83ED25932F1E,NABIPUR NABAJAGARAN COLLEGE OF EDUCATION,College,West Bengal,Murshidabad,,C-57105,-0.7063434944395133,0.45630425491045645,1.071306836407502,-0.24865160655696023,-0.3876976631697743,4.773706088583581,61.70002763630621,Moderate,VERIFIED
CEI-IN-8EC7A2D8A2D1,JALADHAR DEY INSTITUTE OF EDUCATION,College,West Bengal,Birbhum,,C-57107,-0.7063434944395133,1.0715340076683098,1.6236681998585514,1.0206281560386783,1.2980144725277483,10.996298346538552,89.98973508626476,Competitive,VERIFIED
CEI-IN-6B3000CEBEEF,BANKIM BEHARI TEACHERS TRAINING INSTITUTE,College,West Bengal,Paschim Medinipur,,C-57114,-0.7063434944395133,-1.379634982801038,-1.7900880130344297,-0.5615296402341214,0.7087558354632354,-7.784532053876803,1.4903865134825693,Emerging,VERIFIED
CEI-IN-2B970068630D,USHA RANI COLLEGE OF EDUCATION,College,West Bengal,Paschim Medinipur,,C-57121,-0.7063434944395133,1.0543758299664976,1.3578606623477456,-0.04093156495156693,0.9198709524286197,8.513003925398033,82.28907576295946,Competitive,VERIFIED
CEI-IN-59F06DEC2B0D,"Govt. Degree College Shri Naina Devi Ji, Bilaspur",College,Himachal Pradesh,Bilaspur,,C-57162,-0.7063434944395133,0.029579964951966384,0.23030263112205077,-0.47812379622022066,-0.47003173270037873,0.9152924997378118,33.627462592285525,Moderate,VERIFIED
CEI-IN-8F65A874410E,"Rammoorat Mahila Mahavidyalaya, Ghazipur",College,Uttar Pradesh,Ghazipur,,C-57196,-0.6526971530896769,0.17361141068289382,-0.174120101145287,0.5844634760610942,-0.5993442707321436,1.764475985864505,39.646255280508505,Moderate,VERIFIED
CEI-IN-4380398378EE,"Maa Swaroopa Devi Mahila Mahavidyalaya, Ghazipur",College,Uttar Pradesh,Ghazipur,,C-57197,-0.7599898357893498,1.0483761918826056,1.8309633861121508,-0.865112085860526,-0.3650248693493119,7.5038399126028805,77.88503296616527,Competitive,VERIFIED
CEI-IN-3AFF9D4449BD,VALLALAR COLLEGE OF EDUCATION,College,Tamil Nadu,Vellore,,C-57223,-0.6526971530896769,1.6137949196799577,2.9458936314502724,0.2890915905849793,-0.43890781745768676,14.014611359077236,95.03138694776739,High,VERIFIED
CEI-IN-6ABE1ABA4704,"Guru Nanak Dev University College, Pathankot",College,Punjab,Pathankot,,C-57285,-0.7063434944395133,0.019012782679345943,-0.033711117016653636,-0.3507273446986968,1.1809325005575608,1.5825472947838537,38.35129693237001,Moderate,VERIFIED
CEI-IN-B91D5328B0EB,"S. N. Institute of Education, Achalpur, Etah",College,Uttar Pradesh,Etah,,C-57306,-0.4917581290401675,0.3301819801648915,0.923002047755225,0.11073659132525364,0.6917356015198767,6.081091007293445,70.36795767697106,Competitive,VERIFIED
CEI-IN-249A391508DE,"GAYA SINGH SUMITRA SINGH CHAUHAN, KALYANPUR HARGAON, SITAPUR",College,Uttar Pradesh,Sitapur,,C-57319,-0.7063434944395133,0.47548215175267117,1.1767277368839524,-0.041606280370077894,-0.10136108646556108,5.607263148750761,67.36152236566781,Competitive,VERIFIED
CEI-IN-13446717DA2A,Subba Mahavidyalaya,College,Uttar Pradesh,Ghazipur,,C-57324,-0.5990508117398404,0.4966263490478288,0.9228046459800227,-0.038210843058511405,-0.46293623084494673,5.101587905406247,63.98791898614237,Moderate,VERIFIED
CEI-IN-82A8BF39D29E,NOBLE COMMERCE COLLEGE,College,Gujarat,Junagadh,,C-57330,-0.7063434944395133,-0.3463637693050792,-0.38953465854783453,-0.273629687181672,-0.34708023428531143,-1.4614271539901174,18.65450669193415,Emerging,VERIFIED
CEI-IN-A898A1120328,SIDDHIVINAYAK B.Ed COLLEGE,College,West Bengal,Paschim Medinipur,,C-57335,-0.7063434944395133,0.1738797266973749,0.15858817539007364,-0.5765589900547324,-1.0086499496712873,0.5960666158311151,31.386947767381262,Moderate,VERIFIED
CEI-IN-C75ACBAF2961,SI-MET College of Nursing Kannur,College,Kerala,Kannur,,C-57353,-0.43811178769033104,0.21792756222369447,0.051860292734234106,0.03172844094276815,0.26036789318361286,3.1720232221952163,50.15989577164515,Moderate,VERIFIED
CEI-IN-D94854E9C509,"Prince Mahila Mahavidyalaya, Makrana",College,Rajasthan,Nagaur,,C-56804,-0.7599898357893498,-0.19153647172696614,-0.4362473335783388,0.6697100310246002,-1.5493089989706361,-0.9675833612697937,21.31943621935331,Emerging,VERIFIED
CEI-IN-CD0F9B11AB47,"Amandeep College of Nursing, Jethuwal",College,Punjab,Amritsar,,C-56809,-0.4917581290401675,0.4495088882427079,1.8386565433773254,0.02514234918591461,-1.4988072428050334,7.134980473363104,76.03340045007698,Competitive,VERIFIED
CEI-IN-D46CC3FEBB0A,Social Welfare Residential Govt.Degree College for Girls,College,Andhra Pradesh,Annamayya,,C-56833,-0.545404470390004,-0.06110621825468607,0.8205119252014765,-0.005602383775525979,0.11677230206519766,3.907789391066055,55.56674167949781,Moderate,VERIFIED
CEI-IN-C0F28283C721,"SHRI KALA MAHAVIDYALAYA, ANJI (MOTHI), TAL",College,Maharashtra,Wardha,,C-56856,-0.4917581290401675,-0.5109104905197195,-0.6517447504810986,0.6223974771993004,-0.2852742822726276,-0.6098541063101851,23.443483753799992,Emerging,VERIFIED
CEI-IN-11C51498A160,Maa Maninaga Durga Mahila Mahavidyalaya,College,Odisha,Nayagarh,,C-56868,-0.27717276364082155,-0.06337964160623824,0.21160557803245578,-0.3271573880621299,1.3903086664504207,3.7439501589568343,54.3349520312685,Moderate,VERIFIED
CEI-IN-C73D35E52F34,UJJAWAL VIKRAM LAW COLLEGE,College,Rajasthan,Pali,,C-56876,-0.6526971530896769,-0.37702433966608606,-0.2638510728625416,0.5216325348702107,1.1074806435009283,1.1481873888004361,35.21457617750405,Moderate,VERIFIED
CEI-IN-4CBCFC186050,Pal College of Nursing and Medical Sciences,College,Uttarakhand,Nainital,,C-56886,-0.43811178769033104,-0.9784662472768085,-0.7392208966886838,-0.24699360481841368,-1.3294695322041963,-3.9422711771415484,8.379722847329148,Emerging,VERIFIED
CEI-IN-5BD5DE9FB52E,KAKA BHUKHAN SINGH GAYA BAKSH SINGH MAHAVIDYALAYA,College,Uttar Pradesh,Unnao,,C-56951,-0.6526971530896769,-0.4826701712436835,-0.210787048118409,0.3427245532151507,-0.25296538409383096,-0.27149066031695923,25.42737573532315,Moderate,VERIFIED
CEI-IN-619754B3ADAD,MAHAMAHIM MAHIPAL SHASTRI DEGREE COLLEGE,College,Uttar Pradesh,Unnao,,C-56954,-0.7063434944395133,-0.5618809676181002,-0.3942938392227277,-0.2133542868236535,1.224093949419493,-0.8287485287425101,22.134707252556357,Emerging,VERIFIED
CEI-IN-1E9B9B8D630B,"RAJDATT SHUKLA BABURAM HOUSILA PRASAD MAHILA SHIKSHAN SANSTHAN, SHIVNAGAR SARAULI",College,Uttar Pradesh,Ayodhya,,C-56960,-0.6526971530896769,-0.34100966487369766,-0.5167199859089053,-0.5439961703900518,-0.5449639389103363,-2.109849042176242,15.397370602866282,Emerging,VERIFIED
CEI-IN-ADC48AAAFD80,"Sri Kaptan Singh Mahavidlaya, Sarai Prayag",College,Uttar Pradesh,Kannauj,,C-56969,-0.7063434944395133,0.3881290019892476,0.5066873288799265,-0.02390947767876468,-0.8826504243236412,2.9871212505538463,48.69911958624502,Moderate,VERIFIED
CEI-IN-C2C5CC0F3A54,"Pt. Krishna Dutt Shukla Mahavidyalaya, Bisanda, Banda",College,Uttar Pradesh,Banda,,C-57001,-0.7063434944395133,-1.12874939510939,-1.0624888171414641,1.0357692625636281,-1.4563528392310046,-4.572468287288317,6.660349796675748,Emerging,VERIFIED
CEI-IN-8B90BBAF76AB,HARSHA INSTITUTE OF ALLIED HEALTH SCIENCES,College,Karnataka,Bengaluru Rural,,C-57019,-0.7063434944395133,-0.06924516663365089,0.2109153009141205,0.1797937354901209,1.0488005381959815,2.608607954138622,45.931540921473406,Moderate,VERIFIED
CEI-IN-3A969A02C7B0,St Josephs College for Women Next to St Arnolds School Mahadevapura Main Road Rammanahalli,College,Karnataka,Mysuru,,C-57039,-0.7063434944395133,0.28896469376784817,0.22399919066266963,0.10106151036049968,0.7370821268695638,3.324755246184176,51.3107505231158,Moderate,VERIFIED
CEI-IN-C2711D9D3EFC,BIRHAMBIR TEACHERS TRAINING INSTITUTE,College,West Bengal,Bankura,,C-57108,-0.7063434944395133,-0.13776120403717143,0.41367187871656125,-0.706676826369002,-1.4001358765941996,-0.07265756199727291,26.75194441154408,Moderate,VERIFIED
CEI-IN-28982998E3AF,GURUKUL. THE. TEACHING INSTITUTE,College,West Bengal,Murshidabad,,C-57110,-0.7063434944395133,0.21389723054927343,0.6107617293469858,1.3247746836294911,-0.5183164225285505,4.865535702323443,62.38896126969087,Moderate,VERIFIED
CEI-IN-3A386A4D74C2,SUSMITA COLLEGE OF EDUCATION,College,West Bengal,Nadia,,C-57127,-0.7063434944395133,0.0351762285927812,0.6128864268565776,-0.05110603668083133,0.824298483749974,3.511439737313297,52.69651387737376,Moderate,VERIFIED
CEI-IN-9D9FB60E1CA2,HILFUL FUZULCOLLEGE OF EDUCATION AND RESEARCH (HIGHER),College,West Bengal,Howrah,,C-57132,-0.7063434944395133,0.022816959188113165,-0.129870240309781,-0.92771964206401,0.37220544906820957,-0.05172532511778977,26.892099964467608,Moderate,VERIFIED
CEI-IN-41782704F4D5,Sri Guru RamDass College Of Education,College,Punjab,Amritsar,,C-57155,-0.7063434944395133,0.16579380738829827,0.6091845237574446,0.6957572977864466,0.23747876817178715,4.441855413360046,59.34304552094437,Moderate,VERIFIED
CEI-IN-8B9914CA6D18,AGR College of Arts and Science Degree College,College,Andhra Pradesh,Chittoor,,C-57159,-0.545404470390004,-0.47634546026452806,0.16131124550500614,-0.3949667911900155,-1.009942224736397,-0.42616212895322114,24.497611433534683,Emerging,VERIFIED
CEI-IN-4B356FB70C2C,"Ramesh B.Ed College, Mangamuru, S.N Padu, Prakasam District",College,Andhra Pradesh,Prakasam,,C-57208,-0.7063434944395133,-1.2728505738319442,-1.5357451200999197,-0.22102089682003717,1.2284766462836971,-5.94399326566735,3.6677326384776348,Emerging,VERIFIED
CEI-IN-127D4795D62D,"Chanikya College of Education (B.Ed) Sri Bramaramba Mallikarjuna Eduational Society, Giddalur, Prakasam District - 523357",College,Andhra Pradesh,Prakasam,,C-57216,-0.7063434944395133,0.5727640520003774,1.1604385479500527,-0.23789884744461096,-1.1642366842867398,4.778384090418691,61.73556003000513,Moderate,VERIFIED
CEI-IN-C564740C95D6,"RAMANAND MAHAVIDHYALAYA, THANAGAZI",College,Rajasthan,Alwar,,C-57218,-0.545404470390004,0.09360999798410352,0.7424546172514445,1.0889730174857695,-0.07116930352712805,5.474696463390024,66.44755023885665,Competitive,VERIFIED
CEI-IN-EB414AAEC067,SRI ANUPAMA DEGREE COLLEGE,College,Karnataka,Bengaluru Urban,,C-57245,-0.5990508117398404,0.003926540363429088,0.13184963046202053,-0.2674498346942468,-0.18949091981806637,1.4574262533190199,37.46496111176912,Moderate,VERIFIED
CEI-IN-A86927013A4E,FORTUNE GROUP OF SCIENCE AND TECHNOLOGY COLLEGE,College,Madhya Pradesh,Chhindwara,,C-57252,-0.6526971530896769,0.6574359204439122,0.46208253504703717,-0.5412092278033467,-1.0568252149916988,2.998354097991021,48.801768723597455,Moderate,VERIFIED
CEI-IN-83D463ABB715,govt college jabera,College,Madhya Pradesh,Damoh,,C-57261,0.7421077220060712,-0.14907553882917032,0.0868449642687418,0.151374998849212,0.14966178194576438,6.547806501990084,73.03683524813455,Competitive,VERIFIED
CEI-IN-4AE4BCE1A50A,P V P FIRST GRADE EVENING COLLEGE FOR WOMEN,College,Karnataka,Bengaluru Urban,,C-57266,-0.5990508117398404,0.11031396694515307,-0.3664918352204132,-0.49371267711118916,1.1096336104595124,1.0839970221796742,34.76844723439535,Moderate,VERIFIED
CEI-IN-676F41D43065,SRINIVASA COLLEGE OF EDUCATION,College,Andhra Pradesh,Vizianagaram,,C-57297,-0.7063434944395133,0.2440882001061759,0.9703419635109226,-0.6030906549494172,0.9140362231150938,4.394092874954452,59.0114098464211,Moderate,VERIFIED
CEI-IN-64BAABA205B5,VIVEK COLLEGE OF TEACHER EDUCATION,College,Uttar Pradesh,Bijnor,,C-57308,-0.6526971530896769,0.21542350453042072,0.4152068542916766,-1.1513668410482572,0.9461089577325743,2.2905422262606723,43.62983141853212,Moderate,VERIFIED
CEI-IN-A547C9E51851,Manmeet Nagar Law College,College,Uttar Pradesh,Kheri,,C-57315,-0.7063434944395133,0.47786325081127645,0.4981818641426296,-0.3278808678843659,-1.0950608009022318,2.6502299456944227,46.213826049192626,Moderate,VERIFIED
CEI-IN-A73B12D0D0B9,Babu Durga Rai Mahila Mahavidyalaya,College,Uttar Pradesh,Azamgarh,,C-57322,-0.7599898357893498,-1.6306815135814956,-2.01701079177584,-0.39524993372273287,-0.749886559895735,-10.17533719079118,0.3494018713727348,Emerging,VERIFIED
CEI-IN-4BED428A6D51,"Madhusudan College,Javi, Neemuch",College,Madhya Pradesh,Neemuch,,C-56764,-0.7063434944395133,0.495234924024145,0.9051212752338984,0.6172820185564765,-0.9238173461577867,5.202878112050995,64.66895653203838,Moderate,VERIFIED
CEI-IN-0F0F088B26BE,Astha College of Education,College,Madhya Pradesh,Neemuch,,C-56765,-0.7063434944395133,-0.30103832621693527,-0.49818180213494606,0.3479214753615841,-0.19973516166641525,-0.6759940549765402,23.00919894192428,Emerging,VERIFIED
CEI-IN-9265B1184333,MISBAH WOMENS COLLEGE,College,Karnataka,Dakshina Kannada,,C-56781,-0.7063434944395133,0.34939728183400276,1.4165261471129837,-0.18732343466314078,0.5789682045671437,6.208905787079834,71.12203403213707,Competitive,VERIFIED
CEI-IN-4FBD200076EC,"Bellamkonda Degree College, C.S. Puram.",College,Andhra Pradesh,Prakasam,,C-56783,-0.6526971530896769,-0.2746222592817135,0.32089954078227145,-0.47327432651343754,-0.6713321163978487,0.34162614194488516,29.560977535631096,Moderate,VERIFIED
CEI-IN-F9F310A235BA,DOMKAL B.ED COLLEGE,College,West Bengal,Murshidabad,,C-56799,-0.6526971530896769,-0.42168361147778444,-0.11230961104332113,0.12462834581883538,-1.0641413709605974,-0.73460175501651,22.65979707055154,Emerging,VERIFIED
CEI-IN-9E6E47A3B1D2,"The Enlightened College of Physical Education, Jhunir",College,Punjab,Mansa,,C-56813,-0.7063434944395133,0.73715131381764,0.14955001394912684,-0.48137175327049964,-1.4407203221279823,1.981437593549507,41.330095937462985,Moderate,VERIFIED
CEI-IN-A0323B7ADE7C,"Maharaja Agrasen Agriculture College, Suratgarh",College,Rajasthan,Ganganagar,,C-56823,-0.545404470390004,-0.5456166288374155,-0.2268796204300012,-0.347324587262004,1.355798987280603,0.16692258690509543,28.348928106123417,Moderate,VERIFIED
CEI-IN-5BB67995F65E,ROSY ROYAL COLLEGE OF ALLIED HEALTH SCIENCES,College,Karnataka,Bengaluru Urban,,C-56839,-0.7063434944395133,0.013213637663040952,0.07955601991693824,-0.535042591694698,1.0761293936596297,1.5444130875900326,38.08085593588377,Moderate,VERIFIED
CEI-IN-238A28A16DF6,"C543 SUMAN SMANVAYA ARTS AND COMMERCE DEGREE COLL.,GLB",College,Karnataka,Kalaburagi,,C-56846,-0.5990508117398404,0.13684990187732018,0.817917820069842,0.018221965847869545,-0.5733424531094725,3.7864102263380297,54.644873465197996,Moderate,VERIFIED
CEI-IN-DFF711F09368,"Janaki Madhusudan Womens Degree College, Mandhatapatna",College,Odisha,Jajpur,,C-56865,0.47387601525688877,-1.4422447329479597,-1.571089774294896,-0.07861042217559715,0.5492629651763643,-2.5905630706278875,13.297011330885548,Emerging,VERIFIED
CEI-IN-E61888DB3CF3,Kasturaba Gandhi Womens College,College,Odisha,Puri,,C-56869,0.47387601525688877,-0.7173040836749778,-1.2561828992492279,-0.08289636591108314,0.16999838701032882,0.035531884755982374,27.48430652611631,Moderate,VERIFIED
CEI-IN-598FB8BD5C0C,Gyaanmoorti Mahavidhylaya,College,Rajasthan,Banswara,,C-56878,-0.7063434944395133,-0.4532691533063336,-0.3027210469813329,0.19342352723745496,1.5709755676654003,0.5373529437647173,30.96253306486636,Moderate,VERIFIED
CEI-IN-8C326BA53234,"H. L. TEACHERS TRAINING COLLEGE, RAMPUR, AHIRAULI",College,Uttar Pradesh,Ayodhya,,C-56900,-0.6526971530896769,1.1394897168423517,1.1126602574713371,0.36973155331372765,-1.0708808803381749,7.347995573770376,77.10332030478898,Competitive,VERIFIED
CEI-IN-23D43D39385A,"SHREE K S DEGREE COLLEGE, ASMOLI",College,Uttar Pradesh,Sambhal,,C-56921,-0.6526971530896769,0.11980460655704352,0.4035205389009712,-0.24187713966282734,1.5972128178308684,3.7026143074256934,54.01910853172252,Moderate,VERIFIED
CEI-IN-7DD215A2E697,Karnataka Health Institute Ghataprabha,College,Karnataka,Belagavi,,C-56931,-0.7063434944395133,0.12757247657348095,-0.27325504884050306,-0.42880718110167865,0.9428152594538047,0.9611780964859024,33.91369576374906,Moderate,VERIFIED
CEI-IN-1B5AA22CF59F,"BHOO DEVI MATA MAHAVIDYALAYA, PAIGAON",College,Uttar Pradesh,Mathura,,C-56962,-0.5990508117398404,-0.6897287895652142,-0.8925876882644247,0.8579245743050145,0.268758089313181,-1.4225299885415774,18.863753010383356,Emerging,VERIFIED
CEI-IN-797EBF3AB1C3,"RAJENDRA SINGH RAJESHWARI MAHAVIDYALAYA, DOLAI KALA",College,Uttar Pradesh,Sitapur,,C-56971,-0.7063434944395133,0.5610491990427238,-0.1580437084093731,-0.5712683866750178,0.8373585592017099,2.2362422219742166,43.22120889099451,Moderate,VERIFIED
CEI-IN-3DEC0117AE9A,S.P.S. Degree College,College,Uttar Pradesh,Aligarh,,C-56982,-0.7063434944395133,0.7117747921744702,0.9961745775171941,0.006527648588479264,0.17159167043894347,6.062899015435072,70.23175016779186,Competitive,VERIFIED
CEI-IN-0559385D4B46,Center for Management and Technology,College,Uttar Pradesh,Gautam Buddha Nagar,,C-56988,-0.3844654463404946,0.23042891398053295,1.088980371581903,-0.7933813893623999,-1.1879757798183246,4.000847090786893,56.25764933475463,Moderate,VERIFIED
CEI-IN-A582D2B35A0C,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT 042",College,Gujarat,Surat,,C-57,0.42022967390705246,0.6222892013238429,1.3153955134103803,-0.6521651564123792,-1.005691651858777,8.953227235995573,83.95120217932015,Competitive,VERIFIED
CEI-IN-6F1E41B06044,B535 CMM MSW COLLEGE BASAVAKALYAN,College,Karnataka,Bidar,,C-57043,-0.6526971530896769,-0.34874388312718363,-0.1934513454805067,-0.058853252963118635,-0.8732279139607642,-0.8503212778034618,22.002447787121483,Emerging,VERIFIED
CEI-IN-D39DAD2EB6E1,"St.GREGORY B.Ed COLLEGE, Vetapalem",College,Andhra Pradesh,Prakasam,,C-57058,-0.7063434944395133,0.725286254973919,0.948589718728903,0.39821691868828335,-0.14377838112488459,6.265180541646979,71.44182557542737,Competitive,VERIFIED
CEI-IN-78AC02A8E568,DIVYA DEGREE COLLEGE,College,Andhra Pradesh,West Godavari,,C-57063,-0.545404470390004,-0.5605936329905339,-1.398858567596854,0.21433223503540624,-1.3931672899113616,-4.343593030074263,7.244660270835801,Emerging,VERIFIED
CEI-IN-95CD109F2178,"Smt. CHANDRAKANTABEN G. DHANKA SCIENCE COLLEGE, NAGARALA",College,Gujarat,Dahod,,C-57080,-0.7063434944395133,-0.7679970747996842,-0.9285880368742789,-0.26040359627624826,-1.315226225492117,-4.826780466813924,6.028662797583798,Emerging,VERIFIED
CEI-IN-D59DEC3C3365,BHARTIYA INSTITUTE OF HIGHER EDUCATION,College,Uttar Pradesh,Amroha,,C-57095,-0.5990508117398404,-0.6727049667702293,-0.23559440672882093,-0.02538415734170803,1.5709778391764304,0.18406779124462147,28.48513561530262,Moderate,VERIFIED
CEI-IN-D176991AA0E4,"ICARE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH , HALDIA, West Bengal",College,West Bengal,Purba Medinipur,,C-57119,-0.3844654463404946,-0.4018640970964761,-0.08319538962335042,0.43356831132166684,-0.5783269480319186,1.1475561737265279,35.21062813375972,Moderate,VERIFIED
CEI-IN-AD0EB7CFB525,Kamarsha Teachers Training College,College,West Bengal,Paschim Medinipur,,C-57123,-0.7063434944395133,-0.657076136620366,-0.877484784753879,0.2215163951617114,-0.6993248010178937,-3.260158955480874,10.740653006435311,Emerging,VERIFIED
CEI-IN-028272759B00,EASTERN DOOARS B.Ed. TRAINING COLLEGE,College,West Bengal,Jalpaiguri,,C-57134,-0.16988008094114876,0.3873639947679598,0.8679307777022138,-0.7827802611929706,0.423271200491292,5.8465322412544865,68.80650637609065,Competitive,VERIFIED
CEI-IN-5BBE5A936041,SCHOOL OF PHARMACY(DEGREE),College,Madhya Pradesh,Indore,,C-57177,-0.7063434944395133,-0.32481726620833173,-1.0440338892356225,0.2840172703467568,-0.33396582875103836,-2.4045083462073307,14.080698014133997,Emerging,VERIFIED
CEI-IN-10213EE78924,Dronacharya Academy B.Ed College dhana,College,Madhya Pradesh,Sagar,,C-57178,-0.33081910499065814,-0.27286664644933556,-0.5963003391269879,0.1129901370537169,-1.2987695223098317,-0.6501700926996987,23.18883493229105,Emerging,VERIFIED
CEI-IN-F1E8B597E111,"Mohammed Arhan B.Ed College, Darsi, Prakasam District",College,Andhra Pradesh,Prakasam,,C-57210,-0.7063434944395133,-0.06921184605479415,-0.13599443386515855,0.05470142832541711,0.2909198217678895,0.9347614818908914,33.74195586087094,Moderate,VERIFIED
CEI-IN-2408188E88E4,Dr.Sivanthi Aditanar College of Education,College,Tamil Nadu,Thoothukkudi,,C-57250,0.42022967390705246,0.24810481102611948,0.6152609972076704,0.8637973061787776,1.1233297834939833,9.639753930912377,86.23711950728415,Competitive,VERIFIED
CEI-IN-D97ACCA0D28D,VSK COLLEGE OF EDUCATION,College,Tamil Nadu,Pudukkottai,,C-57255,-0.6526971530896769,0.05635150551058418,0.13790907320177026,0.9424297274428628,-0.2882690863310431,2.9893248545266897,48.71491176122231,Moderate,VERIFIED
CEI-IN-2D3216E6F010,"Sri Venkata Sai College of Education (B.Ed), Plot No 104-1, Addanki, Prakasam District, 523201",College,Andhra Pradesh,Prakasam,,C-57270,-0.7063434944395133,0.230161194675528,0.1933070178860168,0.4659322908473752,1.6443742972133055,4.247341088689188,58.03229499782857,Moderate,VERIFIED
CEI-IN-7809573F88B9,MDP College of Education,College,Uttar Pradesh,Agra,,C-57312,-0.6526971530896769,0.7292678022280787,1.8299196439618806,0.7481911589679826,0.20330065004869613,9.582020076067565,86.05945753878953,Competitive,VERIFIED
CEI-IN-272E810993C3,"VAAMDEV SINGH MAHAVIDYALAYA, SIDHAULI, SITAPUR",College,Uttar Pradesh,Sitapur,,C-57318,-0.7063434944395133,0.6801907887926885,0.890134854841266,-0.6535659487581569,-0.28348105430635473,4.4541464545950555,59.43977259268033,Moderate,VERIFIED
CEI-IN-002A9108A38D,"THAKUR SUBA SINGH DEGREE COLLEGE, BIRALSI, MUZAFFARNAGAR",College,Uttar Pradesh,Muzaffarnagar,,C-57320,-0.7063434944395133,0.30102860840768936,1.2753195233593373,-0.2482681737226574,0.10024761611839944,5.24848134461309,64.96505981286272,Moderate,VERIFIED
CEI-IN-EAEBB7A9C8CD,AVANI INSTITUTE OF DESIGN,College,Kerala,Kozhikode,,C-57327,-0.6526971530896769,-1.4084353583983231,-2.001274600961761,-0.356083448686052,1.0340914993342523,-7.722335976380293,1.5535552133917643,Emerging,VERIFIED
CEI-IN-86114E7F6EC7,Lakshaya Mahavidyalaya RAMSAR,College,Rajasthan,Barmer,,C-57339,-0.7063434944395133,-0.09339885374149158,-0.5522762652039427,0.06225159161333339,0.4466579438977089,-0.13113612259486201,26.376880255833235,Moderate,VERIFIED
